,Unnamed: 0,comment,sentimen
2573,2573,allhamdulilah tidak sia2 saya pilih prabowohati nurani tidak bisa dibohongisemoga bapa sehat sllu panjang umur ya bapa kalau bisa teruskan persiden nya sampai bbrapa periode,Neutral
2574,2574,allahu akbarallahu akbarallahu akbar semoga beliau bapak prabowo selalu diberi kesehatan dan selalu dlm lindungannya krna tulus dan ikhlas serta amanah dlm menjalankan tugasnyaaminyaa rabbalalamin,Neutral
2575,2575,jadi jatuh hati gini di buat bapak prabowo sehat selalu pak presidenku,Neutral
2576,2576,tolong pak di bikin praturan untuk guru yang naik gajijika ada guru yang tidak bermutu dan tidak bermanfaat untuk anak murid harus dipecatbuat apa gaji naik cuman kerjanya cuman asalan ngajarnyagak berbobotgak bermutugak berkualitasgak berkelasbelajarnya seharian cuman nyalin yang dibuku sampai pulang,Neutral
2577,2577,,Neutral
2578,2578,terimakasih pak semoga allah swt selalu melindungi bapak semangat brantas korupsi sampai ke akarakarnya,Neutral
2579,2579,apakah utk dosen juga termasuk di dalamnya,Neutral
2580,2580,tdk salah pilih prabowo,Neutral
2581,2581,pak mohon bahasanya jangan ambigu saya sungguh belum mengerti,Neutral
2582,2582,sekolah swasta seperti pondok pesantren akan diberikan juga rp2000000 atau gemana pak presiden yg paling ihlas mwmimpin bangsa ini menurut kami sama2 berjuang di falam pendidokan,Neutral
2583,2583,aamin bapak,Neutral
2584,2584,rakyat mu bukan hanya guru  pns bapak presiden yang terhormat,Neutral
2585,2585,pak klw bisa penjaga sekolah di angkattmbah gajih tugas nya berat pak bersih2 lingkungan sekolah,Neutral
2586,2586,mantap pak prabowo presidenku,Neutral
2587,2587,pak  prabowo pidatonya jooos mantap luar biasa ,Neutral
2588,2588,disini kita lihat perbedaan real president dan doll president real president ingin rakyat nya cerdas sementara doll president ga mau rakyat nya cerdas jd boneka oligarki  bpk prabowo termasuk the real president yg orientasi nya kpd kesejahteraan rakyat sehat selalu pak prabowo dan teruslah berbakti utk nusa dan bangsa,Positive
2589,2589,guru yang tidak mencoblos beliau 10thn lalu mana suaranya ,Neutral
2590,2590,menyala presidenkutetap sehat dan kuat bapak hprabowo subianto dan mase gibran rr,Neutral
2591,2591,mashyaa allah semoga di bawah kepemimpinan beliau indonesia dapat mewujudkan ke adilan dan kemakmuran untuk seluruh rakyatnya ,Neutral
2592,2592,yang dukung bapak tp bukan guru nasibnya gimna pak masih morat marit makan aja masih susah kerjaan sulit,Neutral
2593,2593,terimakasih pak prabowo sehat selalu ,Neutral
2594,2594,apakah yg mendapatkan tambahan ini hanya yg sudah sertifikasi kalau benar kasian yg belum sertifikasi,Neutral
2595,2595,pak presiden prabowo hebat mengayomi rakyat bijak adil,Neutral
2596,2596,berita satu tolong sampaikan kepada pak prabowo biar gaji kami juga diperhatikan para pengsiun janda yang ditinggal meninggal karna blm habis masa jabatannya sebagai guru suami saya meninggal karna sakit,Neutral
2597,2597,doa terbaik untuk untuk segala sesuatu dan yg utama kesehatan terbaik  the best presiden kita pak prabowo ,Positive
2598,2598,lanjutkan pak prabowo,Neutral
2599,2599,perasaan guru terus yg di perhatikan yg naik trus gajinyadari era jokowi gaji guru sdh naiktrus skrg era prabowo mw dinaikin lagitp krjanya jd pada santeiingajarnya santeimalah kurang disiplin  leha itulah klo guru terlalu dimanjakangimana nasib seperti buruh pabrik tukang cukur tukang becaktukang ojek online mereka yg gajinya msh dibawah rata minim sekalibhkan msh ada yg gajinya dibawah 1 jtmiris sekali,Neutral
2600,2600,terus gimn dgn nasip asn kmi jg pelayan masyarakat tolong di naikin jg p presiden kami jg mendukung bapa jd presiden,Neutral
2601,2601,bagaemana dengan guru yang bernaung dibawah kementrian agama  seperti sekolah swastadum,Neutral
2602,2602,mudaha2an guru paud yang di kampung juga tersentuh mendapat gaji juga,Neutral
2603,2603,jendrallll ,Neutral
2604,2604,gimana nasip kami rakyak yg ga punya apa2,Neutral
2605,2605,semoga diberi umur yang panjang dan kesehatan selalu oleh tuhan yang maha esa buat presidenku,Neutral
2606,2606,mantab pak presidenku semoga allah memberikan kesatan dan umur panjang semsngaaatttttttttttt,Neutral
2607,2607,untuk guru yg blm menjadi p3k tlg sgr di proses jg pak presiden agar mereka bisa lebih fokus dlm mengajar dan yg gak kalah penting bagi guru yg sdh mendapat setifikasi p3k tidak harus mwngajar di sekolah negeri mereka tetap mengajar di sekolah sebelumnya swasta krn yg di ajar jg sama anak indonesia jg dan kl boleh saran agar negara kita tidak tertinggal dg negara lain tlg anak lulusan sma sdh mahir berbahasa luar baik itu bhs inggris rusia korea spanyol prancis jerman  dll bagai mana caranya  di gratiskan kursus bahasa tsb bt anak bangsa tsb,Neutral
2608,2608,pak hatimu itu semulia itu terimakasih ya pak aku bangga punya presiden sepertimu,Neutral
2609,2609,mantapbpmaswowok,Neutral
2610,2610,trharu nonton pidato nya pak prabowo terlihat skli keikhlasan beliau,Neutral
2611,2611,al fatehah kagem gus dur kagem p prabowo aamiin,Neutral
2612,2612,nyimak,Neutral
2613,2613,bp layak seumur hidup pa,Neutral
2614,2614,alhamdulillahsemoga kesejahteraan guru segera terealisasi,Neutral
2615,2615,untuk asn pemda kapan naiknya pak,Neutral
2616,2616,uciha imin,Neutral
2617,2617,terima boskita,Neutral
2618,2618,trima ksih bpk presidenluar biasasemoga sehat slalu dan senantiasa dilindungi oleh yg maha kuasa,Neutral
2619,2619,pak,Neutral
2620,2620,saya juga lagi bersedih dengan nasib batin saya sendiri pak prabowo saya sebagai petani jagung selalu mengalami kerugian waktu menjual harganya sangat murah modal aja gak balik selalu rugi tidak sesuai dengan hargasedangkan bibit pupuksangat mahal tapi apa boleh buat nasib petani tanggung sendiri kalau pns walaupun gajinya kecil bulanannya ada jaminan hari tua nya pasti,Neutral
2621,2621,tak henti henti kmi bngsa indonesia mndoaknmu karena jasamu mmperjuangnkn para guru yg mnjdi ujung tombak pmbangunan nasional,Neutral
2622,2622,betulbos,Neutral
2623,2623,tau kan sekarang knapa brliau selau di jegal antek  elit ,Neutral
2624,2624,kenaikan gaji lewat sertifikasi itu sudah ada uu nya dari zaman sby bukan hari ini bohong saja,Neutral
2625,2625,mantap pak presiden kamirakyat indonesia akan hidup sejahtrabersama bapak,Neutral
2626,2626,ya alloh smg pak prabowo subianto sehat selalu selamat panjang umur senantiasa di lindungi alloh swt di mana pun ber tugas aammiiinnn ya robb alalaaminnn,Neutral
2627,2627,mantapbosbaruiniboskita,Neutral
2628,2628,perkuliahan sekolah2 pondok pesantren swasta mahal itu sangat memberatkan masyarakat kecil dari desa2 bantuan2 hanya formalitas,Neutral
2629,2629,        ,Neutral
2630,2630,sehat  selalu pak prabowo panjang umur dalam ridho alloh,Neutral
2631,2631,pak sehat sehat ya semoga apa yang bapak cita citakan untuk negeri ini bisa tercapai dan terwujud sesuai harapan bapak dan kita semua,Neutral
2632,2632,dosen gmna pak prabowo,Neutral
2633,2633,gak siasia aku mendukungmusalam sukses selamat memimpintuhan memberkatimu,Neutral
2634,2634,asn kenaikan gaji 1 kali gaji pokok itu artinya sertifikasi kah,Neutral
2635,2635,alhadulillah maju trus presidenku,Neutral
2636,2636,dr awal sy selalu dukung bapak prabowokrna sy yakin bapak probowo adalah org yg sgttt baik n tulus buat nkri,Neutral
2637,2637,trima kasih pak prabowo atas makan bergizi gratis aku orang tua murid bknnya menolak mkn gratis tp butuh pekerjaan yg layak dan sandangpangan yg murah,Neutral
2638,2638,ingat pakburuh jg harus d perhatikannasib buruh skrng memprihatinkanbnyak buruh d gajih d bwah umkdan harga2 skrng pda serba mahal pakkmi mhon jngn condong ke perusahaantrma kasih,Neutral
2639,2639,optimis indonesia siap bersaing dengan negara negara maju lainnyatentu dengan kebijakan ini akan menghasilkan sdm yg unggul dan inovatif ,Neutral
2640,2640,kami tenaga honorer di daerah terpencil juga menjerit dengan honor di bawah 500ribu tolong kami juga pak untuk tenaga honorer agar di perhatikan juga,Neutral
2641,2641,harudan bangga punya pemimpin seperti bapaksyabas pak,Neutral
2642,2642,merinding tidak salah dari 2019 saya mendukung beliau tapi maaf 2024 saya tidak mendukung beliau karena wakilnya tapi dalam hati saya mengagumi beliausaya lahir bukan dari seorang guru tapi lingkungan sekitar saya guru saya memahami keluh kesah mereka tapi tidak sedikit juga guru yang sudah jadi asn bekerjanya gak sebaik sebelumnya membeli ini itu semoga dengan anggaran baru para guru di seluruh indonesia bisa sejahtera tapi pesan saya tolong setelah sejahtera jangan lupa tanggung jawab kalian terhadap murid2 kalian,Neutral
2643,2643,banyak anak anak  abah anies tpi lihat betapa tulus nya bapak presiden kita yg sllu diolok2 oleh pembencinya apakah dia dendam tidak,Neutral
2644,2644,terima kasih pak prabowo,Neutral
2645,2645,pak prabowoapakah apbn untuk pendidikan lebih dari 20 sebagaimana yang di amanatkan oleh uu dan konsitusi negara republik indonesia,Neutral
2646,2646,terimakasih pak prabowo anda telah menggugah rasa kebangsaan kami untuk menjadi bangsa yg bermartabat,Neutral
2647,2647,semoga guru mendapatkan  kesejahteraan yg baik jangan ada guru  honorer bertahun2 tidak diangkat mereka kerja bakti  dan menjadi pemulung untuk memenuhi kebutuhan rt trimakasih cari yg bener2 pak jgn diserahkan pada orang yg hanya memberi data2 yg gak  bener spy honorer habis diangkat jd guru tetap  intel pak yg jalan biar bersih,Neutral
2648,2648,wahduh pak aku kok nggak bosan denger pidato nya semoga alloh memudahkan rencana langkah 2 dan kesehatan walafiat kpd bapak presiden aamin,Neutral
2649,2649,sehat selalu bpk prabowo   we love ,Positive
2650,2650,terimakasih pak saya sebagai guru honorer yang sudah lama mengabdi dari awal tahun 2010 sampai saat ini masih menjadi guru honorer di sekolahan negeri dan swasta secara terus menerus ditahun 2024 di daerah lampung utara terimakasih pak ,Neutral
2651,2651,tidak ada kenaikan kalo hanya melalui sertifikasi program sertifikasi itu sudah sejak 2007 setiap gur bersertifikat pendidik mendapatkan satu kali gaji pokok itu sudah berlaku sejak tahun 2007 ini omon omon yang sesungguhnya,Neutral
2652,2652,emang sdh semestinya profesi guru di indonesia diperhatikan lebih oleh pemerintah masak gaji guru kalah dgn buruh pabrik yg pake sistem umr  dzolim itu namanya sekolah tinggi2 dgn susah payah kuliah agar bisa jdi guru ehhh uda jadi guru sebulan cuma dpt 300rb buat bensin aja ga cukup pak presiden  semoga nyata bukan hanya wacana ya pak  mestinya gaji guru itu setara dgn mentri  anggota dpr,Neutral
2653,2653,salut pak prabowo presidenku,Neutral
2654,2654,gimana dengan guru swasta pak,Neutral
2655,2655,,Neutral
2656,2656,subhanallah mantap pak prabowo presiden ri,Neutral
2657,2657,sya sbg guru trimh ksih bpk presiden prabowo   smoga pk presiden sllu sehat,Neutral
2658,2658,tolong perhatikan juga para tenaga administrasi nya uang honor nya jauh dari kata sejahtera,Neutral
2659,2659,sehat sehat selalu bapk presiden prabowo subiyanto alfatekhah  ,Neutral
2660,2660,terimakasih bapak  prabowo subianto semoga bajak sehat selalu amin,Neutral
2661,2661,di sekolah saya sd negeri sabtu libursenin sampai kamis pulang jam 1330 padahal ekonomi orang tua tak samaakhrnya hampir tiap hari ada wali murid yg wa pak saya tak ada uang buat jajan anaksaya bilang asal masuk bu nanti saya kasi jumlahnya memang tak sberapa tapi kalau tiap haridan itu 2anak yg sering tak bawa uang jajanselamat hari guru,Neutral
2662,2662,mantab pak presidenku dana transfer akan langsung terasa pada sekolah dan masyarakat setempat tidak ada lagi ruang ruang fee terhadap kepala kepala daerah dan dinas,Neutral
2663,2663,dia berjuang spnuh jiwa raga nya demi rakyat nya,Neutral
2664,2664,terimakasih pak presiden indonesia yang   mulia dan terhormatatas nama seluruh rakyat pantau terus pengeluaran anggarannya agar tidak di korupsi oknum,Neutral
2665,2665,jangn omonomon doang bos catat berlipat lipat,Neutral
2666,2666,tuhan lahirlah prabowo yang banyak ke bumi indonesia dialah jawaban atas doa kami guru2 selam ini berikan bapak prabowo umur yang panjang dan kesehatan dengarlah doaku ini tuhan,Neutral
2667,2667,pak prabowo apakah kami yg guru di swasta hanya gaji 800ribu juga mendapatkan kenaikan gaji bapakperihal bahwa di sekolah negeri guru honorer tidak diterima lagikami juga sebagai tenaga pendidik bapakmohon di ingat juga kami yg guru honorer swasta,Neutral
2668,2668,3 putaran noblos pak prabowo sehat selalu pak prabowo dengar pidato bapak mirip pak soeharto indonesia makmur gemah ripah loh jinawi dipimpin pak prabowo,Neutral
2669,2669,alhamdulillah terimakasih pak presiden,Neutral
2670,2670,film sctv luka hati,Neutral
2671,2671,ini baru presiden si joko mana bisa,Neutral
2672,2672,sy merasa terharu sekaligus bangga mendengar pidato presiden ri tercintasmoga beliau sehat panjang umurdan smoga kebaikan datang dr segala penjuru utk kita smua,Neutral
2673,2673,maaf pak presiden prabowo subianto saya ralat sedikit apbn itu bukan anggaran pembiayaan negara tapi anggaran pendapatan dan belanja negara,Neutral
2674,2674,sehat pak,Neutral
2675,2675,,Neutral
2676,2676,kepada baoak presiden prabowo kerja kami sebagai guru honorer sama dengan guru yang asn jadikan kami para guru honorer menjadi guru asn apalagi yang pengabdian kami lebih dari 30th,Neutral
2677,2677,dan sekolahan swasta jangan mahal2 biayanya,Neutral
2678,2678,pengabdian guru guru di papua tolong diperhatikan pak,Neutral
2679,2679,pakk,Neutral
2680,2680,kami doakan pak prabowo idolakusemoga panjang umur sampai dua poriodeamin yarabbal alamin,Neutral
2681,2681,terima kasih pak prabowo sdh memikirkan nasibnya guru smg bpk selaku presiden dan memikirkan nasibnya guru baik kesejahteraan dan kesejahteraan nya swn,Neutral
2682,2682,standar gaji kuli buruh juga dong pak presiden  naikin  biar tambah sejahtera kuli nya,Neutral
2683,2683,masyaallah  presiden yg sangat memikirkan rakyat nya  semoga bp presiden bp prabowo subianto selalu di berikan kesehatan lahir  bhatin amiiinn,Neutral
2684,2684,kami bahagia  pak prabowo sehat slalu,Neutral
2685,2685,alhamdulillah semoga bapak presiden prabowo subianto sukses dan sehat selalu dan selalu dlm lindungan allah swt aamiin yra ,Neutral
2686,2686,heh guru2 kita yg honorer di madrasah2 swasta itu tolong diurusi pak,Neutral
2687,2687,bapak presiden tolong di daerahkarena kkn merajalela di tiap tiap opd,Neutral
2688,2688,luar biasa pak prabowo semoga berkah dimudahkan diberi taufik dan bisa amanah memimpin negeri ini,Neutral
2689,2689,terima kasih pak presiden prabowo sudahemperhatikan guru,Neutral
2690,2690, trima kasih,Neutral
2691,2691,kesejahteraan anak yatim dan pakir miskin di seluruh indonesia  semoga pak prabowo memberikan kesejahteraan mereka cuma itu satu lagi harapan kami pak prabowo presiden kami yang menyayangi rakyat nya dengan tulus amin,Neutral
2692,2692,perlindungan guru pak presiden,Neutral
2693,2693,ini baru presiden,Neutral
2694,2694,bravo sehat selalu my presiden ,Neutral
2695,2695,hapus piknik luar kotapak prabowo,Neutral
2696,2696,jauh sama si mulyono banyak bertelegagah pak prabowo dan berwibawa pantasseharusnya dari dulu jadi presiden knp dulu selalu di curangi  sama si mulyono sampe nunggu 2 priode ngacak hati rakyat keciluntung pak prabowo jadi sekarang dan bisa nolongin rakyat miskinalkhamdulillah,Neutral
2697,2697,ngajar yg beber guru itu jgn hanya minta gaji naik dan jgn ada  ungutan p5 di sekolahajang menri duit dan bianis ,Neutral
2698,2698,terimakasih pak presiden  pak prabowo semoga sehat selalu,Neutral
2699,2699,saya bangga dengan pak prabowo  3 x saya pilih baru kali ini bisa terpilih jd presiden bravo,Neutral
2700,2700,adab baik ngasih judul pak presiden sebutan yg sopan dan bertika bukan sebutan prabowo admin tak sopan kau,Neutral
2701,2701,saya suka dengan kebijakan mu prabowo subianto tapi tolong perhatikan juga pensiunan guru yng gajinya gak seberapa untuk menghidupi kluarganya jangan cuma guru yng aktip saja yng d  naikkan gajinya kasihan itu pensiunan guru yng cuma bs buat makan aja mereka juga sngat patut d hargai,Neutral
2702,2702,tlg nasib kami pak yg haibs kena phk tanpa pesangon,Neutral
2703,2703,saya mohon pak presidentermasuk asn dan para medis yang ada di daerah,Neutral
2704,2704,kita tahu hati sanubari prabowo untuk rakyat indonesia yg banyak rakyat meyayangi dia di tunggangi jokowi sungguh mengecewakan seluruh rakyat indonesia mengharapkan prabowo cepat sadar sebelum terlambat,Neutral
2705,2705,bagaimana dengan anak yatim piatu lansia dan wanita janda  harus dapat subsidi  di karenakan akibat laki laki tidak bertanggung jawab wanita dipandang sebelah mata karena status harus uu di pertegas melindungi wanita kenakan pasal bagi laki laki tidak tanggung jawab dan denda lindungi kaum wanita pak undangundang ataupun denda ringankan jika itu wanita harus perlu adanya revisi tidak merugikan masyarakatlihat data perceraian terbayak di provinsi mana upaya apa di lakukan pemerintah untuk wanita terdzolimi,Neutral
